address|lat|lon|state|district
Chuprijhara B.O|21.999461|88.54203|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Chunakhali B.O|22.299506|88.792674|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Khadrasi B.O|29.637361|78.94933|UTTARAKHAND|GARHWAL
Lweshal B.O|29.832638|79.598267|UTTARAKHAND|
Samal B.O|21.073167|85.138537|ODISHA|ANUGUL
Chowbhanga B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Madanpur B.O|27.198349|81.183018|UTTAR PRADESH|BARA BANKI
Chowhati B.O|22.404956|88.407666|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Chowl Khola B.O|22.366997|88.196197|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Sanatribida B.O|21.036409|85.036337|ODISHA|ANUGUL
Bagetar B.O|25.178487|93.006506|ASSAM|CACHAR
Sanahulla B.O|20.861944|84.68487|ODISHA|ANUGUL
Kadra B.O|22.883619|87.517327|WEST BENGAL|HUGLI
Nagla Dulhe Khan B.O|26.702518|77.893391|RAJASTHAN|DHAULPUR
Kaiba B.O|22.746131|87.896698|WEST BENGAL|HUGLI
Chapore B.O|26.06928|87.932115|WEST BENGAL|UTTAR DINAJPUR
Kaikala B.O|22.839804|88.092851|WEST BENGAL|HUGLI
Hamirmau B.O|25.980917|81.166481|UTTAR PRADESH|RAE BARELI
Srinagar G.P.O.|34.083658|74.797368|JAMMU & KASHMIR|SRINAGAR
D.Rajarampur B.O|22.325823|88.112053|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kishanpura B.O|31.104821|76.195037|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Manota Kalan B.O|28.05928|75.840944|RAJASTHAN|JHUNJHUNU
Manota Jatan B.O|28.069784|75.673099|RAJASTHAN|JHUNJHUNU
Hallaur S.O (Raebareli)|26.23|81.25|UTTAR PRADESH|RAE BARELI
Jhulnipur B.O|27.381776|83.794918|UTTAR PRADESH|KISHANGANJ
Kokkal B.O|11.491604|76.733652|TAMIL NADU|KRISHNAGIRI
Sankhamur B.O|21.265151|85.185518|ODISHA|ANUGUL
Mahakaleshwar B.O|29.837541|79.38817|UTTARAKHAND|
Heavy Water Project Colony S.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Deulbari B.O|22.002923|88.597589|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Deuli B.O|22.372683|88.171824|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Sankapur B.O|20.737396|85.051273|ODISHA|ANUGUL
Kaima B.O|27.228269|83.729553|UTTAR PRADESH|KISHANGANJ
Maharagaon B.O|29.589241|79.646666|UTTARAKHAND|
Sanjamura B.O|20.887859|84.502555|ODISHA|ANUGUL
Mahmoodabad B.O|27.059086|81.079605|UTTAR PRADESH|BARA BANKI
Mahmoodpur B.O|26.730369|81.478702|UTTAR PRADESH|BARA BANKI
Kajari B.O|27.313479|83.499023|UTTAR PRADESH|KISHANGANJ
Trala B.O|33.373712|74.455494|JAMMU & KASHMIR|RAJOURI
Kharkoli B.O|29.862434|78.760018|UTTARAKHAND|GARHWAL
Santhapada B.O|20.917022|85.228253|ODISHA|ANUGUL
Kadamtala S.O (Howrah)|22.586886|88.316946|WEST BENGAL|HAORA
Mawi Kalan B.O|29.021748|77.44294|UTTAR PRADESH|BAGHPAT
Santarabandha B.O|21.084571|84.955743|ODISHA|ANUGUL
Mauta B.O|28.144538|75.820051|RAJASTHAN|JHUNJHUNU
Jalesar R.S. S.O|27.471456|78.310249|UTTAR PRADESH|MATHURA
Lupursingha B.O|21.236733|83.810174|ODISHA|SAMBALPUR
Kodanad B.O|11.510642|76.906683|TAMIL NADU|KRISHNAGIRI
Tuli B.O|33.341547|74.698589|JAMMU & KASHMIR|RAJOURI
Koderi B.O|11.320112|76.717779|TAMIL NADU|KRISHNAGIRI
Churaman B.O|25.40733|88.118766|WEST BENGAL|UTTAR DINAJPUR
Magauwan B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Mirjahadipura Chowk, S.O|25.949638|83.558645|UTTAR PRADESH|MAU
Saradhapur B.O|20.795479|85.081783|ODISHA|ANUGUL
Dhabahat Shibpur B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Sapoinali B.O|21.095443|84.822902|ODISHA|ANUGUL
Kaijuri B.O|22.472901|88.079084|WEST BENGAL|HAORA
Dewanchak B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Khanetha B.O|29.821541|78.824461|UTTARAKHAND|GARHWAL
Khandusain B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Devisabad B.O|22.288628|88.554115|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Madhopur B.O|27.081831|80.888969|UTTAR PRADESH|BARA BANKI
Tedha B.O|21.246579|80.312954|MAHARASHTRA|GONDIYA
Kankrakuli B.O|22.940489|88.079084|WEST BENGAL|HUGLI
Khandah B.O|30.148084|78.788641|UTTARAKHAND|GARHWAL
Khand Malla B.O|30.168313|79.125217|UTTARAKHAND|GARHWAL
Ibrahimpur B.O|26.197896|80.796249|UTTAR PRADESH|RAE BARELI
Ichauli B.O|26.461195|81.025776|UTTAR PRADESH|RAE BARELI
Kinnakorai B.O|11.218872|76.66329|TAMIL NADU|KRISHNAGIRI
Chopra B.O|26.377026|88.311782|WEST BENGAL|UTTAR DINAJPUR
Daulatpur B.O|22.294039|88.203329|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Majkhali S.O|29.679189|79.513269|UTTARAKHAND|
Malauli B.O|26.998209|81.342692|UTTAR PRADESH|BARA BANKI
Mahadevpali B.O|20.925959|83.792928|ODISHA|SAMBALPUR
Daudpur Hatkhola B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Daspur B.O|21.707701|88.412516|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Hathnasa B.O|26.132235|80.86822|UTTAR PRADESH|RAE BARELI
Joka B.O|22.486453|87.969007|WEST BENGAL|HAORA
Konnachal S.O|11.491604|76.733652|TAMIL NADU|KRISHNAGIRI
Kholachauri B.O|30.156638|78.678875|UTTARAKHAND|GARHWAL
B.,mahanand B.O|26.283607|85.056468|BIHAR|MUZAFFARPUR
Maithani B.O|29.96036|79.412362|UTTARAKHAND|
Ujjan B.O|33.399936|74.377041|JAMMU & KASHMIR|RAJOURI
Khirshu S.O|30.172233|78.867989|UTTARAKHAND|GARHWAL
Daria B.O|22.294883|88.587932|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jujursa B.O|22.597842|88.144137|WEST BENGAL|HAORA
Konavakorai B.O|11.407993|76.892806|TAMIL NADU|KRISHNAGIRI
Hazipur B.O|26.251886|81.047864|UTTAR PRADESH|RAE BARELI
Darikrishna Nagar B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Khirarikhal B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Joynagar B.O|22.46031|88.022857|WEST BENGAL|HAORA
Joypur B.O|22.542839|87.933013|WEST BENGAL|HAORA
Joypur Bill B.O|22.655716|88.311782|WEST BENGAL|HAORA
Joypur Fakirdas B.O|22.605427|87.940986|WEST BENGAL|HAORA
Kamarkundu B.O|22.825828|88.205942|WEST BENGAL|HUGLI
KAMARPARABAZAR B.O|22.9|88.39|WEST BENGAL|HUGLI
Kamarpukur S.O|22.897616|87.655647|WEST BENGAL|HUGLI
Hewtaha Nedia B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Majhgawan Sharif B.O|27.108468|81.238115|UTTAR PRADESH|BARA BANKI
Kollimalai Oranalli B.O|11.491604|76.733652|TAMIL NADU|KRISHNAGIRI
Thanegaon B.O|21.361857|79.966831|MAHARASHTRA|GONDIYA
Thana B.O|21.354168|80.311561|MAHARASHTRA|GONDIYA
Kherasain B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Kamdebpur B.O|22.895691|88.332433|WEST BENGAL|HUGLI
Kot Ranjha B.O|31.070892|76.141417|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Khera B.O|29.88973|78.716443|UTTARAKHAND|GARHWAL
Assam Quary B.O|25.47036|92.655563|ASSAM|CACHAR
Kot Grewal B.O|31.124275|76.115594|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Debnagar B.O|21.722165|88.221773|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Debipur B.O|22.41304|88.322716|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Debnibas B.O|21.61249|88.277747|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kolapalli S.O|11.527002|76.327548|TAMIL NADU|KRISHNAGIRI
Dayapur B.O|22.130037|88.847904|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Mehara Jatuwas B.O|27.98774|75.931808|RAJASTHAN|JHUNJHUNU
Kanakshally B.O|22.9|88.39|WEST BENGAL|HUGLI
Kananadi B.O|22.955034|88.062732|WEST BENGAL|HUGLI
Kanaipur S.O|22.75913|88.103508|WEST BENGAL|HUGLI
Mailaraiganj B.O|26.973725|81.419657|UTTAR PRADESH|BARA BANKI
New Bus Stand Dholpur S.O|26.702485|77.892639|RAJASTHAN|DHAULPUR
Dhopahat Krishnapur B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kiwarsh B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Dhosa B.O|22.243866|88.546864|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
J.P.Natai B.O|26.508144|81.239492|UTTAR PRADESH|RAE BARELI
Mitli B.O|28.962329|77.302287|UTTAR PRADESH|BAGHPAT
T.P.College,madhepura S.O|25.930423|86.797866|BIHAR|MADHEPURA
Kishanpur B.O|29.857616|78.159293|UTTARAKHAND|GARHWAL
Kultham S.O|31.194175|75.849086|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Dholahat S.O|22.022889|88.300456|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kalyanpur B.O|22.503056|87.911944|WEST BENGAL|HAORA
Nidhara B.O|26.658681|77.587732|RAJASTHAN|DHAULPUR
Koduparthy B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Kulam B.O|31.131424|76.136344|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Irachi B.O|9.104316|77.934662|TAMIL NADU|THOOTHUKKUDI
Karui B.O|22.906007|87.827958|WEST BENGAL|HUGLI
Seepur B.O|21.166078|85.151825|ODISHA|ANUGUL
Jagatpur B.O|26.051112|81.260143|UTTAR PRADESH|RAE BARELI
Jagatpur S.O (Raebareli)|25.897737|81.29714|UTTAR PRADESH|RAE BARELI
Kinsur B.O|30.052735|78.557568|UTTARAKHAND|GARHWAL
Jagdishpur B.O|26.204825|81.282165|UTTAR PRADESH|RAE BARELI
Seegarh B.O|21.708563|85.046728|ODISHA|ANUGUL
Kimsar B.O|29.9499|78.357556|UTTARAKHAND|GARHWAL
Kimoli B.O|29.889123|79.024728|UTTARAKHAND|GARHWAL
Kingorikhal B.O|29.978611|78.733805|UTTARAKHAND|GARHWAL
Kinath Talla B.O|29.749052|79.070861|UTTARAKHAND|GARHWAL
Kilbokhal B.O|29.79155|78.916722|UTTARAKHAND|GARHWAL
Dihimathurapur Gobindapur B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kotagiri Bazaar B.O|11.415758|76.715568|TAMIL NADU|KRISHNAGIRI
Kotagiri S.O|11.414299|76.866331|TAMIL NADU|KRISHNAGIRI
Malookpur B.O|27.013017|81.205061|UTTAR PRADESH|BARA BANKI
Dalimgaon B.O|25.650929|88.379773|WEST BENGAL|UTTAR DINAJPUR
Neem Khera B.O|26.760239|77.753791|RAJASTHAN|DHAULPUR
Kotada Estate S.O|11.491604|76.733652|TAMIL NADU|KRISHNAGIRI
Dalkhola S.O|25.875447|87.843589|WEST BENGAL|UTTAR DINAJPUR
Jais City B.O|26.266109|81.547301|UTTAR PRADESH|RAE BARELI
Jais S.O|26.266109|81.547301|UTTAR PRADESH|RAE BARELI
Digberia B.O|22.706114|88.481521|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jai Nagra B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Iruvappapuram B.O|8.697336|78.082308|TAMIL NADU|THOOTHUKKUDI
Malhauli B.O|26.760044|81.437513|UTTAR PRADESH|BARA BANKI
Digambarpur B.O|21.938417|88.387051|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jogia B.O|27.614371|78.038088|UTTAR PRADESH|MATHURA
Mendamai B.O|27.6|78.05|UTTAR PRADESH|AGRA
Kashipur B.O|22.772861|88.131579|WEST BENGAL|HUGLI
Diamond Harbour New Town S.O|22.192656|88.191145|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Diamond Harbour RS S.O|22.158778|88.360201|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Khutinda Malla B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Diamond Harbour CC S.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Diamond Harbour H.O|22.192656|88.191145|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jalalpur Dhai B.O|26.008877|81.144426|UTTAR PRADESH|RAE BARELI
Tigaon B.O|21.297394|80.337325|MAHARASHTRA|GONDIYA
Jiroli Kalan B.O|27.640419|78.426876|UTTAR PRADESH|MATHURA
Jiroli B.O|27.732889|78.022393|UTTAR PRADESH|MATHURA
Karamahwa B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Mallapur B.O|27.160749|81.399049|UTTAR PRADESH|BARA BANKI
Korakundah B.O|11.491604|76.733652|TAMIL NADU|KRISHNAGIRI
Manhet B.O|29.684849|79.172137|UTTARAKHAND|
Maniagar B.O|29.636533|79.800256|UTTARAKHAND|
Jansoi B.O|27.60088|78.438247|UTTAR PRADESH|MATHURA
Morwa B.O|28.391536|75.661538|RAJASTHAN|JHUNJHUNU
Kanui Banka B.O|22.9|88.39|WEST BENGAL|HUGLI
Kantali B.O|22.890551|87.681535|WEST BENGAL|HUGLI
Dadhikotbari B.O|25.619363|88.209596|WEST BENGAL|UTTAR DINAJPUR
Manila B.O|29.760894|79.180513|UTTARAKHAND|
Tilli Mohgaon B.O|21.4598|80.195|MAHARASHTRA|GONDIYA
Kapasdanga Roybazarcolony S.O|22.9|88.39|WEST BENGAL|HUGLI
Kukalthorai B.O|11.481497|76.821942|TAMIL NADU|KRISHNAGIRI
Kongat Pally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Kamhariakala B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Kuda Jassu B.O|30.704649|76.717873|PUNJAB|SAHIBZADA AJIT SINGH NAGAR
Manodharpur B.O|26.62495|81.260143|UTTAR PRADESH|BARA BANKI
Inhauna S.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Konetipur B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Mangalta B.O|29.589241|79.646666|UTTARAKHAND|
Norha B.O|26.750201|77.639294|RAJASTHAN|DHAULPUR
Kondareddipally B.O|16.632364|78.568214|TELANGANA|MAHBUBNAGAR
Timezari B.O|21.328575|80.10098|MAHARASHTRA|GONDIYA
Dhamua B.O|22.291119|88.392433|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Mangdoli B.O|29.772188|79.099808|UTTARAKHAND|
Tirkhedi B.O|21.280045|80.485487|MAHARASHTRA|GONDIYA
Kondaraopally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Jarau B.O|27.357415|78.059487|UTTAR PRADESH|MATHURA
Nunhera B.O|26.777135|77.748069|RAJASTHAN|DHAULPUR
Tirora S.O|21.406832|79.930906|MAHARASHTRA|GONDIYA
Kolakhal B.O|29.886332|78.918443|UTTARAKHAND|GARHWAL
Manjhela B.O|26.914205|81.595284|UTTAR PRADESH|BARA BANKI
Dhalirbati B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dhalua B.O|22.469912|88.410191|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Idaichivilai B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Idaiyarkadu B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Idaiseval B.O|9.095214|77.808851|TAMIL NADU|THOOTHUKKUDI
Mojas B.O|28.107153|75.12243|RAJASTHAN|JHUNJHUNU
Komatikunta B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Jawar B.O|27.595249|77.910318|UTTAR PRADESH|MATHURA
Komireddi Pally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Dharmatala Panchuria B.O|22.547204|88.483979|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jatoi B.O|27.360233|77.925316|UTTAR PRADESH|MATHURA
Kalidaha B.O|22.271037|88.014294|WEST BENGAL|HAORA
Mohd. Pur Bhoomi B.O|29.046753|77.332443|UTTAR PRADESH|BAGHPAT
Manela B.O|29.698055|79.462654|UTTARAKHAND|
ITI S.O (Raebareli)|26.210397|81.260623|UTTAR PRADESH|RAE BARELI
Manan S.O|29.726767|79.614602|UTTARAKHAND|
Illupaiyurani B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Ilanganathapuram B.O|8.623514|77.930136|TAMIL NADU|THOOTHUKKUDI
Ilambuvanam B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Ilavelangal B.O|8.939191|77.865313|TAMIL NADU|THOOTHUKKUDI
Itaurabujurg S.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Dhanurhat B.O|22.13564|88.293552|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dhanyaghata B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Ismailmau B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Dhapdhapi B.O|22.316344|88.460197|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dhapa S.O|22.560235|88.442108|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dhanpota B.O|22.216859|88.368853|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Singhadwar S.O|19.813382|85.831465|ODISHA|
Isiya B.O|26.489776|81.061666|UTTAR PRADESH|RAE BARELI
Karicharbheri B.O|22.9|88.39|WEST BENGAL|HUGLI
Kamharia Buzurg B.O|27.318916|83.365582|UTTAR PRADESH|KISHANGANJ
Ishwardaspur B.O|25.958182|81.250507|UTTAR PRADESH|RAE BARELI
Sirpurusottampur B.O|19.813382|85.831465|ODISHA|
Kanupath Majhpara B.O|22.595769|88.263639|WEST BENGAL|HAORA
Jathua Tappa B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Mukri B.O|29.046753|77.332443|UTTAR PRADESH|BAGHPAT
Mukundgarh S.O|27.95|75.2167|RAJASTHAN|JHUNJHUNU
Kot S.O (Pauri Garhwal)|30.216142|78.769784|UTTARAKHAND|GARHWAL
Jambulingapuram B.O|8.869392|78.018468|TAMIL NADU|THOOTHUKKUDI
Ladhana Jhikka S.O|31.214425|76.023234|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Masauli S.O|26.980878|81.322063|UTTAR PRADESH|BARA BANKI
Marku Bakhal B.O|29.589241|79.646666|UTTARAKHAND|
Karimnagar B.O|27.072827|83.360239|UTTAR PRADESH|KISHANGANJ
Kunnalady B.O|11.538277|76.385087|TAMIL NADU|KRISHNAGIRI
Dulki B.O|22.141684|88.809491|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kothlabad B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Markhapur B.O|26.837817|81.205061|UTTAR PRADESH|BARA BANKI
Kothapeta B.O|17.350002|78.544393|TELANGANA|MAHBUBNAGAR
Dulalpur B.O|22.423976|88.230296|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Markamau B.O|27.033802|81.447125|UTTAR PRADESH|BARA BANKI
Nad, Sunabeda S.O|18.748323|82.802451|ODISHA|KORAPUT
Kothamolgara B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Kunjapanai B.O|11.491604|76.733652|TAMIL NADU|KRISHNAGIRI
D.P.Camp, Sunabeda S.O|18.739548|82.841029|ODISHA|KORAPUT
Jawahar Vihar S.O|26.220925|81.258922|UTTAR PRADESH|RAE BARELI
Kundah Bridge S.O|11.360275|76.601233|TAMIL NADU|KRISHNAGIRI
Katahari B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Jaudaha B.O|25.967154|81.523985|UTTAR PRADESH|RAE BARELI
Keotalatbagan S.O|22.9|88.39|WEST BENGAL|HUGLI
Keshabchak B.O|22.876504|87.961659|WEST BENGAL|HUGLI
Keshabpur B.O|22.886117|87.899151|WEST BENGAL|HUGLI
Tumkheda Khurd B.O|21.4598|80.195|MAHARASHTRA|GONDIYA
Kailora B.O|27.636601|78.165103|UTTAR PRADESH|MATHURA
Siarimalia B.O|21.431543|85.028543|ODISHA|ANUGUL
Mozizabad Nangal B.O|29.046753|77.332443|UTTAR PRADESH|BAGHPAT
Tukum Narayan B.O|20.750275|80.169371|MAHARASHTRA|GONDIYA
Mubarikpur B.O|28.854158|77.323827|UTTAR PRADESH|BAGHPAT
Ketera B.O|22.872394|87.98982|WEST BENGAL|HUGLI
Odi B.O|26.758572|77.868171|RAJASTHAN|DHAULPUR
Karatberia B.O|22.497699|88.069839|WEST BENGAL|HAORA
Korvipad B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Manuli B.O|29.692541|79.252868|UTTARAKHAND|
Mansara B.O|26.674965|81.408666|UTTAR PRADESH|BARA BANKI
Dwariknagar B.O|21.710656|88.260719|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Manpur B.O|26.986197|81.602136|UTTAR PRADESH|BARA BANKI
Jharaha B.O|26.048131|81.187152|UTTAR PRADESH|RAE BARELI
Jhampur B.O|26.131179|80.851617|UTTAR PRADESH|RAE BARELI
Kullakamby S.O|11.289433|76.75257|TAMIL NADU|KRISHNAGIRI
Durganagar B.O|22.65085|88.419434|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Durgapur Baruipur B.O|22.325475|88.406217|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Durgapur Takerbazar B.O|23.520444|87.311923|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Durba Chati B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Koppunur B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Maulekhal S.O|29.666215|79.154228|UTTARAKHAND|
Laroya B.O|31.093465|75.976077|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Lassara S.O|31.033597|75.936163|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Mayoli B.O|29.76683|79.357116|UTTARAKHAND|
Dodalia B.O|22.27611|88.334862|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jamori B.O|26.08342|81.309683|UTTAR PRADESH|RAE BARELI
Karialia B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Kudirmalla B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Langroya S.O|31.104|76.1682|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Muzampur Kamala B.O|29.046753|77.332443|UTTAR PRADESH|BAGHPAT
Dingelpota B.O|22.422569|88.380986|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Pakkapura B.O|26.702518|77.893391|RAJASTHAN|DHAULPUR
Katsara B.O|22.9|88.39|WEST BENGAL|HUGLI
Jugasana S.O|27.471393|77.873886|UTTAR PRADESH|MATHURA
Kanjiakhali B.O|22.627153|88.433119|WEST BENGAL|HAORA
Daspara B.O|26.407902|88.433119|WEST BENGAL|UTTAR DINAJPUR
Kucherkal B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Doulatabad B.O|22.057962|88.274098|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dostapur B.O|22.274851|88.215685|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Lutheri S.O|30.837007|76.431723|PUNJAB|RUPNAGAR
Kotridhang B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Maugorpur B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Karamahi B.O|27.066532|83.636173|UTTAR PRADESH|KISHANGANJ
Jamurawan B.O|26.458647|81.315185|UTTAR PRADESH|RAE BARELI
Jamurwa B.O|26.436007|81.256013|UTTAR PRADESH|RAE BARELI
Kankrol B.O|22.603372|87.911415|WEST BENGAL|HAORA
Matela S.O|29.626937|79.631262|UTTARAKHAND|
Dosatina B.O|22.357909|88.321501|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Janai B.O|26.365215|81.367439|UTTAR PRADESH|RAE BARELI
Kuruthukuli B.O|11.38919|76.643076|TAMIL NADU|KRISHNAGIRI
Sorava B.O|19.813382|85.831465|ODISHA|
Mathena B.O|29.657131|79.678275|UTTARAKHAND|
Padampura B.O|26.49007|77.38699|RAJASTHAN|DHAULPUR
Maulabad B.O|26.965837|81.41004|UTTAR PRADESH|BARA BANKI
Maulahara B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
K G W Sasni S.O|27.706338|78.082308|UTTAR PRADESH|MATHURA
Dongaria B.O|22.40676|88.15888|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Debiganj B.O|26.047129|88.134019|WEST BENGAL|UTTAR DINAJPUR
Mathanewada B.O|26.673446|81.677467|UTTAR PRADESH|BARA BANKI
Debinagar S.O|25.591077|88.129685|WEST BENGAL|UTTAR DINAJPUR
Dongajora B.O|22.131172|88.609658|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Lakhpur B.O|31.279017|75.816353|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Doltalaghola B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Koukunt R.S. B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Masar B.O|29.734254|79.449996|UTTARAKHAND|
Kotdwara H.O|29.752401|78.526903|UTTARAKHAND|GARHWAL
Kotdwara Railway Station S.O|29.742595|78.521094|UTTARAKHAND|GARHWAL
Domdoma B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kedarpur B.O|22.710202|87.881977|WEST BENGAL|HUGLI
Kovaldinne B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Muradpur B.O|28.111195|75.892607|RAJASTHAN|JHUNJHUNU
Kanpur B.O|22.670435|88.033863|WEST BENGAL|HAORA
Dehar B.O|25.972076|88.043644|WEST BENGAL|UTTAR DINAJPUR
Masi S.O|29.815645|79.28035|UTTARAKHAND|
Keshouli B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Kuppugandla B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Kunsi B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Kumbhichaur B.O|29.7327|78.551889|UTTARAKHAND|GARHWAL
Gabberia B.O|22.55|88.13|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Kharsarai B.O|22.744947|88.247493|WEST BENGAL|HUGLI
Kharua B.O|22.886964|88.395704|WEST BENGAL|HUGLI
Khatul B.O|22.969064|87.655647|WEST BENGAL|HUGLI
Futigoda B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Radiala B.O|30.776587|76.634051|PUNJAB|CHANDIGARH
